OBJECTID,St_label,StreetName,Labelside
24048,Seventh Avenue,W 37th St,R
24052,Seventh Avenue,W 36th St,L
24054,Seventh Avenue,W 38th St,L
24055,Seventh Avenue,W 38th St,L
24057,SixthAvenue,W 35th St,R
24062,SixthAvenue,W 36th St,
24063,SixthAvenue,W 36th St,R
24064,SixthAvenue,W 36th St,R
24065,SixthAvenue,W 36th St,R
24070,SixthAvenue,W 37th St,R
24071,SixthAvenue,W 37th St,R
24072,SixthAvenue,W 37th St,R
24073,SixthAvenue,W 37th St,
24076,SixthAvenue,W 38th St,R
24079,SixthAvenue,W 38th St,R
24080,SixthAvenue,W 38th St,R
24082,SixthAvenue,W 38th St,R
24086,SixthAvenue,W 39th St,R
24090,SixthAvenue,W 39th St,R
24091,SixthAvenue,W 39th St,R
24096,SixthAvenue,W 35th St,L
24102,Sixth Avenue,W 36th St,L
24103,SixthAvenue,W 36th St,L
24107,SixthAvenue,W 37th St,L
24108,SixthAvenue,W 37th St,L
24109,SixthAvenue,W 37th St,L
24114,SixthAvenue,W 38th St,L
24115,SixthAvenue,W 38th St,L
24118,SixthAvenue,W 38th St,L
24119,SixthAvenue,W 39th St,L
24120,SixthAvenue,W 39th St,L
24124,SixthAvenue,W 40th St,L
24127,SixthAvenue,W 41st St,L
24128,SixthAvenue,,R
24130,SixthAvenue,W 39th St,L
24136,Seventh Avenue,W 49th St,
24137,Seventh Avenue,W 50th St,R
24139,Seventh Avenue,W 51st St,R
24140,Seventh Avenue,W 52nd St,R
24141,Seventh Avenue,W 52nd St,
24146,Seventh Avenue,W 54th St,R
24147,Seventh Avenue,W 54th St,R
24148,Seventh Avenue,W 54th St,R
24152,Seventh Avenue,W 55th St,R
24153,Seventh Avenue,W 55th St,R
24154,Seventh Avenue,W 55th St,R
24161,Seventh Avenue,W 49th St,L
24162,Seventh Avenue,W 49th St,L
24163,Seventh Avenue,W 49th St,L
24164,Seventh Avenue,W 49th St,L
24168,Seventh Avenue,W 50th St,L
24169,Seventh Avenue,W 51st St,L
24170,Seventh Avenue,W 52nd St,L
24172,Seventh Avenue,W 53rd St,L
24173,Seventh Avenue,W 53rd St,L
24174,Seventh Avenue,W 53rd St,L
24179,Seventh Avenue,W 54th St,L
24180,Seventh Avenue,W 54th St,L
24181,Seventh Avenue,W 54th St,L
24186,Seventh Avenue,W 55th St,L
24187,Seventh Avenue,W 55th St,L
24188,Seventh Avenue,W 55th St,L
24260,Seventh Avenue,W 57th St,L
24414,Broadway,W 48th St,R
24416,Broadway,W 49th St,R
24417,Broadway,W 49th St,R
24420,Broadway,W 50th St,R
24421,Broadway,W 50th St,R
24422,Broadway,W 50th St,R
24426,Broadway,W 51st St,R
24430,Broadway,W 52nd St,R
24435,Broadway,W 49th St,L
24436,Broadway,W 49th St,L
24439,Broadway,W 50th St,L
24443,Broadway,W 51st St,L
24448,Broadway,W 52nd St,L
24450,Broadway,W 52nd St,R
24454,Broadway,W 53rd St,R
24455,Broadway,W 53rd St,R
24457,Broadway,W 54th St,R
24460,Broadway,W 56th St,R
24464,Broadway,W 57th St,
24466,Broadway,W 57th St,
24468,Broadway,W 58th St,R
24469,Broadway,W 58th St,R
24473,Broadway,Columbus Cir,R
24474,Broadway,Central Park S,R
24478,Broadway,W 53rd St,L
24485,Broadway,W 54th St,L
24486,Broadway,W 54th St,
24490,Broadway,W 55th St,L
24491,Broadway,W 56th St,L
24494,Broadway,W 57th St,L
24498,Broadway,W 58th St,
24499,Broadway,W 58th St,
24500,Broadway,Columbus Cir,L
24503,Broadway,W 54th St,R
24506,Broadway,W 54th St,R
24508,Broadway,W 60th St,L
24509,Columbus Circle,W 60th St,L
24510,Columbus Circle,W 60th St,L
24511,Columbus Circle,W 60th St,L
24512,Columbus Circle,W 60th St,L
24513,Eighth Avenue,W 54th St,R
24517,Eighth Avenue,W 55th St,R
24518,Eighth Avenue,W 55th St,R
24519,Eighth Avenue,W 55th St,R
24525,Eighth Avenue,W 56th St,R
24526,Eighth Avenue,W 56th St,
24531,Eighth Avenue,W 54th St,L
24532,Eighth Avenue,W 54th St,L
24537,Eighth Avenue,W 55th St,L
24538,Eighth Avenue,W 55th St,L
24539,Eighth Avenue,W 55th St,L
24540,Eighth Avenue,W 55th St,L
24541,Eighth Avenue,W 55th St,L
24545,Eighth Avenue,W 56th St,L
24546,Eighth Avenue,W 56th St,L
24547,Eighth Avenue,W 56th St,L
24548,Eighth Avenue,W 57th St,L
24549,Eighth Avenue,W 57th St,L
24550,Eighth Avenue,W 57th St,L
24552,Eighth Avenue,W 58th St,L
24553,Broadway,W 58th St,
24555,Eighth Avenue,W 54th St,R
24556,Eighth Avenue,W 53rd St,R
24557,Eighth Avenue,W 53rd St,R
24561,Eighth Avenue,W 53rd St,L
24562,Eighth Avenue,W 52nd St,R
24563,Eighth Avenue,W 52nd St,R
24564,Eighth Avenue,W 52nd St,R
24569,Eighth Avenue,W 51st St,R
24570,Eighth Avenue,W 51st St,R
24571,Eighth Avenue,W 51st St,R
24576,Eighth Avenue,W 50th St,R
24577,Eighth Avenue,W 50th St,R
24578,Eighth Avenue,W 50th St,R
24583,Eighth Avenue,W 54th St,L
24584,Eighth Avenue,W 54th St,L
24587,Eighth Avenue,W 53rd St,L
24588,Eighth Avenue,W 53rd St,L
24594,Eighth Avenue,W 52nd St,L
24595,Eighth Avenue,W 52nd St,L
24596,Eighth Avenue,W 52nd St,L
24598,Eighth Avenue,W 51st St,
24599,Eighth Avenue,W 50th St,L
24600,Eighth Avenue,W 50th St,L
24602,Eighth Avenue,W 49th St,L
24603,Eighth Avenue,W 49th St,L
24604,Eighth Avenue,W 49th St,L
24605,Eighth Avenue,W 49th St,L
24611,Eighth Avenue,W 48th St,L
24612,Eighth Avenue,W 48th St,L
24614,Broadway,W 58th St,L
24616,Fifth Avenue,W 51st St,L
24619,Fifth Avenue,W 52nd St,L
24620,Fifth Avenue,W 52nd St,L
24621,Fifth Avenue,W 53rd St,L
24623,Fifth Avenue,W 54th St,
24627,Fifth Avenue,W 55th St,
24629,Fifth Avenue,W 56th St,L
24630,Fifth Avenue,W 56th St,L
24634,Fifth Avenue,W 57th St,L
24641,Ninth Avenue,W 48th St,R
24642,Ninth Avenue,W 48th St,R
24650,Ninth Avenue,W 49th St,R
24651,Ninth Avenue,W 49th St,R
24652,Ninth Avenue,W 49th St,R
24656,Ninth Avenue,W 50th St,R
24657,Ninth Avenue,W 50th St,R
24658,Ninth Avenue,W 50th St,R
24659,Ninth Avenue,W 50th St,R
24665,Ninth Avenue,W 51st St,R
24666,Ninth Avenue,W 51st St,R
24667,Ninth Avenue,W 51st St,R
24668,Ninth Avenue,W 51st St,R
24674,Ninth Avenue,W 52nd St,R
24675,Ninth Avenue,W 52nd St,R
24676,Ninth Avenue,W 52nd St,R
24683,Ninth Avenue,W 53rd St,R
24684,Ninth Avenue,W 53rd St,R
24685,Ninth Avenue,W 53rd St,R
24686,Ninth Avenue,W 53rd St,R
24688,Ninth Avenue,W 54th St,R
24694,Ninth Avenue,W 55th St,R
24695,Ninth Avenue,W 55th St,R
24702,Ninth Avenue,W 56th St,R
24703,Ninth Avenue,W 56th St,R
24712,Ninth Avenue,W 48th St,L
24718,Ninth Avenue,W 49th St,L
24719,Ninth Avenue,W 49th St,L
24720,Ninth Avenue,W 49th St,L
24724,Ninth Avenue,W 50th St,L
24725,Ninth Avenue,W 50th St,L
24726,Ninth Avenue,W 50th St,L
24731,Ninth Avenue,W 51st St,L
24732,Ninth Avenue,W 51st St,L
24733,Ninth Avenue,W 51st St,L
24739,Ninth Avenue,W 52nd St,L
24740,Ninth Avenue,W 52nd St,L
24746,Ninth Avenue,W 53rd St,L
24747,Ninth Avenue,W 53rd St,L
24748,Ninth Avenue,W 53rd St,L
24755,Ninth Avenue,W 54th St,L
24756,Ninth Avenue,W 54th St,L
24757,Ninth Avenue,W 54th St,L
24763,Ninth Avenue,W 55th St,L
24764,Ninth Avenue,W 55th St,L
24769,Ninth Avenue,W 56th St,L
24770,Ninth Avenue,W 56th St,L
24771,Tenth Avenue,W 53rd St,L
24774,Ninth Avenue,W 57th St,L
24782,Ninth Avenue,W 58th St,L
24783,Ninth Avenue,W 58th St,L
24792,Seventh Avenue,W 48th St,R
24793,Seventh Avenue,W 53rd St,R
24795,Seventh Avenue,W 54th St,R
24798,Seventh Avenue,W 55th St,R
24802,Seventh Avenue,W 56th St,R
24803,Seventh Avenue,W 56th St,R
24805,Seventh Avenue,W 50th St,L
24806,Seventh Avenue,W 51st St,L
24808,Seventh Avenue,W 52nd St,L
24811,Seventh Avenue,W 56th St,
24812,Seventh Avenue,W 56th St,L
24817,SixthAvenue,W 51st St,R
24820,SixthAvenue,W 52nd St,
24825,SixthAvenue,W 54th St,R
24829,SixthAvenue,W 55th St,R
24832,SixthAvenue,W 56th St,R
24833,SixthAvenue,W 56th St,R
24840,SixthAvenue,W 57th St,R
24844,SixthAvenue,W 58th St,R
24845,SixthAvenue,W 58th St,R
24849,SixthAvenue,W 54th St,L
24850,SixthAvenue,W 55th St,L
24851,SixthAvenue,W 55th St,L
24852,SixthAvenue,W 55th St,L
24859,SixthAvenue,W 56th St,L
24860,SixthAvenue,W 56th St,L
24864,SixthAvenue,W 57th St,L
24865,SixthAvenue,W 57th St,L
24869,SixthAvenue,W 58th St,L
24870,SixthAvenue,W 58th St,L
24874,SixthAvenue,W 53rd St,L
24875,SixthAvenue,W 53rd St,R
24876,Rockefeller Plaza,W 49th St,L
24881,Fifth Avenue,W 49th St,
24882,Fifth Avenue,W 49th St,L
24883,Fifth Avenue,W 50th St,L
24884,Fifth Avenue,W 50th St,L
24885,Fifth Avenue,W 51st St,L
24886,Fifth Avenue,W 48th St,L
24888,Fifth Avenue,W 49th St,L
24897,Rockefeller Plaza,W 49th St,R
24900,50th Street,,L
24909,Rockefeller Plaza,W 49th St,L
24910,Rockefeller Plaza,W 49th St,L
24911,Rockefeller Plaza,W 49th St,L
24914,51st Street,W 50th St,R
24922,SixthAvenue,W 50th St,R
24927,SixthAvenue,W 50th St,L
24929,SixthAvenue,W 51st St,L
24934,SixthAvenue,W 48th St,L
24935,SixthAvenue,W 49th St,L
24942,First Avenue,E 61st St,R
24946,First Avenue,E 62nd St,R
24947,First Avenue,E 62nd St,R
24948,First Avenue,E 62nd St,R
24956,First Avenue,E 63rd St,R
24957,First Avenue,E 63rd St,R
24958,First Avenue,E 63rd St,R
24959,First Avenue,E 63rd St,R
24965,First Avenue,E 64th St,R
24966,First Avenue,E 64th St,R
24967,First Avenue,E 64th St,R
24968,First Avenue,E 64th St,R
24974,First Avenue,E 65th St,R
24976,First Avenue,E 66th St,R
24979,First Avenue,E 60th St,L
24990,First Avenue,E 61st St,L
24991,First Avenue,E 61st St,L
24992,First Avenue,E 61st St,
24995,First Avenue,E 62nd St,
25001,First Avenue,E 63rd St,L
25002,First Avenue,E 63rd St,L
25003,First Avenue,E 63rd St,L
25006,First Avenue,E 64th St,L
25007,First Avenue,E 64th St,L
25012,First Avenue,E 65th St,L
25013,First Avenue,E 65th St,L
25021,First Avenue,E 66th St,
25022,First Avenue,E 66th St,L
25023,First Avenue,E 66th St,L
25024,First Avenue,E 66th St,L
25025,First Avenue,E 66th St,L
25031,First Avenue,E 67th St,L
25032,First Avenue,E 67th St,
25033,First Avenue,E 67th St,L
25035,First Avenue,E 68th St,R
25041,First Avenue,E 69th St,R
25059,63rd Street,,L
25075,62nd Street,,R
25121,60th Street,,R
25132,Park Avenue,Union Sq E,
25147,125th Street,5th Ave,R
25162,125th Street,Park Ave,L
25167,125th Street,Madison Ave,L
25168,125th Street,Madison Ave,L
25174,125th Street,Park Ave,L
25196,125th Street,Lexington Ave,R
25237,Delancey Street,Suffolk St,L
25238,Columbus Avenue,W 93rd St,R
25241,SixthAvenue,Carmine St,L
25242,SixthAvenue,Carmine St,L
25243,SixthAvenue,Carmine St,L
25244,SixthAvenue,Carmine St,L
25245,SixthAvenue,Milligan Pl,L
25253,SixthAvenue,W 38th St,
25259,SixthAvenue,W 56th St,L
25267,Clinton Street,E Houston St,
25280,Clinton Street,Stanton St,L
25292,Clinton Street,Rivington St,L
25321,Clinton Street,Rivington St,R
25370,Rivington Street,Eldridge St,R
25404,Rivington Street,Ludlow St,L
25437,Rivington Street,Norfolk St,R
25455,Rivington Street,,R
25459,Rivington Street,Misc Service,R
25549,Allen Street,Stanton St,L
25565,Allen Street,Stanton St,R
25581,Allen Street,Stanton St,R
25634,Allen Street,Broome St,L
25650,Allen Street,Broome St,R
25655,Allen Street,Grand St,R
25656,Allen Street,Grand St,
25670,Allen Street,Hester St,L
25684,Allen Street,Hester St,R
25697,Allen Street,E Houston St,
25761,Eldridge Street,Broome St,R
25771,Eldridge Street,Grand St,R
25788,Eldridge Street,Grand St,R
25808,Ludlow Street,E Houston St,L
25902,Ludlow Street,Hester St,L
25903,Ludlow Street,Hester St,
25939,Jay Street,Staple St,R
25954,First Avenue,E 29th St,L
25955,First Avenue,E 28th St,L
25961,Second Avenue,E 24th St,L
26029,Second Avenue,E 10th St,L
26030,Second Avenue,E 10th St,L
26037,Lexington Avenue,E 91st St,R
26100,Second Avenue,E 110th St,L
26101,Second Avenue,E 110th St,L
26110,Second Avenue,E 109th St,L
26111,Second Avenue,E 110th St,R
26119,Second Avenue,E 109th St,R
26120,Second Avenue,E 109th St,R
26121,Second Avenue,E 109th St,R
26130,Second Avenue,E 106th St,L
26138,Second Avenue,E 105th St,R
26144,Second Avenue,E 105th St,L
26148,Second Avenue,E 105th St,R
26149,Second Avenue,E 105th St,R
26156,Second Avenue,E 104th St,R
26157,Second Avenue,E 104th St,R
26167,Second Avenue,E 103rd St,R
26168,Second Avenue,E 97th St,L
26171,West Broadway,Leonard St,L
26175,Greenwich Street,Murray St,R
26180,Greenwich Street,Murray St,L
26184,Greenwich Street,Warren St,L
26197,Third Avenue,E 110th St,L
26198,Third Avenue,E 110th St,L
26206,Third Avenue,E 109th St,L
26207,Third Avenue,E 110th St,R
26214,Third Avenue,E 109th St,R
26228,SixthAvenue,W 38th St,L
26236,Madison Avenue,E 53rd St,L
26241,207th Street,Post Ave,R
26251,First Avenue,E 50th St,L
26254,York Avenue,E 84th St,R
26256,York Avenue,E 85th St,L
26265,York Avenue,E 84th St,L
26266,York Avenue,E 84th St,L
26267,York Avenue,E 83rd St,L
26268,York Avenue,E 83rd St,R
26269,York Avenue,E 86th St,R
26276,York Avenue,E 85th St,R
26277,York Avenue,E 85th St,R
26283,York Avenue,E 85th St,L
26284,Third Avenue,Other,L
26285,Third Avenue,E 63rd St,
26290,Hudson Street,Franklin St,R
26291,Hudson Street,Duane St,L
26314,Broadway,W 26th St,L
26334,Beach Street,Collister St,R
26336,Ericsson Place,Beach St,L
26337,Ericsson Place,Beach St,L
26338,Ericsson Place,Beach St,L
26342,West Broadway,Beach St,L
26344,59th Street,Central Park S,L
26345,59th Street,Central Park S,L
26346,59th Street,Central Park S,L
26347,59th Street,Central Park S,L
26348,59th Street,Central Park S,L
26349,59th Street,Central Park S,L
26350,59th Street,Central Park S,L
26351,59th Street,Central Park S,L
26352,59th Street,Central Park S,L
26353,59th Street,Central Park S,L
26354,59th Street,Central Park S,L
26355,59th Street,Central Park S,L
26356,59th Street,Central Park S,L
26357,59th Street,Central Park S,L
26358,59th Street,5th Ave,L
26412,59th Street,,L
26488,SixthAvenue,W 43rd St,L
26489,SixthAvenue,W 43rd St,R
26490,SixthAvenue,W 43rd St,R
26491,SixthAvenue,W 43rd St,R
26492,Madison Avenue,E 97th St,L
26499,First Avenue,E 64th St,L
26511,Canal Street,Mulberry St,L
26514,SixthAvenue,Downing St,
26515,SixthAvenue,Downing St,
26529,Broadway,W 143rd St,L
26530,Broadway,W 144th St,R
26540,Broadway,W 142nd St,L
26541,Broadway,W 142nd St,L
26542,Broadway,W 143rd St,R
26543,Broadway,W 143rd St,R
26544,Broadway,W 143rd St,R
26551,Broadway,W 142nd St,R
26552,Broadway,W 142nd St,R
26554,Broadway,W 142nd St,R
26562,Broadway,W 141st St,R
26563,Broadway,W 141st St,R
26564,Broadway,W 141st St,R
26572,Broadway,W 140th St,R
26573,Broadway,W 140th St,R
26574,Broadway,W 142nd St,L
26575,Broadway,W 142nd St,L
26583,Broadway,W 141st St,L
26592,Broadway,W 140th St,R
26593,Broadway,W 140th St,R
26602,Broadway,W 147th St,R
26603,Broadway,W 149th St,L
26604,Broadway,W 149th St,L
26613,Broadway,W 150th St,L
26614,Broadway,W 150th St,L
26616,Broadway,W 149th St,R
26617,Broadway,W 149th St,R
26621,Broadway,W 149th St,L
26622,Broadway,W 148th St,L
26632,Broadway,W 149th St,R
26633,Broadway,W 139th St,L
26640,Broadway,W 140th St,L
26642,Broadway,Hamilton Pl,R
26647,SixthAvenue,Prince St,R
26654,Washington Street,,L
26655,Washington Street,,L
26820,Great Jones Street,Great Jones Aly,R
26868,Hudson Street,Christopher St,L
26870,Lafayette Street,Broome St,
26872,4th Street,W 11th St,R
26875,Christopher Street,Home Furnishings,R
26903,Park Avenue,E 19th St,
26909,Lexington Avenue,E 19th St,L
26985,Madison Avenue,E 52nd St,L
26987,4th Street,Jones St,L
26990,First Avenue,E 2nd St,R
26991,First Avenue,E 2nd St,R
27000,Lafayette Street,Jersey St,R
27008,Second Avenue,E 85th St,L
27020,Hudson Street,W 10th St,L
27032,Wooster Street,Grand St,L
27054,25th Street,Gallery,L
27062,Eleventh Avenue,W 24th St,R
27087,Eleventh Avenue,W 19th St,R
27095,23rd Street,10th Ave,L
27097,Broadway,W 162nd St,L
27103,Broadway,W 161st St,L
27104,Broadway,W 161st St,L
27105,Broadway,W 161st St,L
27112,Broadway,W 160th St,L
27113,Broadway,W 160th St,L
27114,Broadway,W 160th St,L
27120,Broadway,Fort Washington Ave,L
27121,Broadway,Fort Washington Ave,L
27122,Broadway,Fort Washington Ave,L
27129,Broadway,W 158th St,L
27130,Broadway,W 158th St,L
27131,Broadway,W 158th St,L
27140,Broadway,W 157th St,L
27141,Broadway,W 157th St,L
27142,Broadway,W 157th St,L
27143,Broadway,Edward M Morgan Pl,L
27144,Broadway,Edward M Morgan Pl,L
27145,Broadway,Edward M Morgan Pl,L
27146,Broadway,Edward M Morgan Pl,L
27147,Broadway,W 156th St,L
27149,Broadway,W 162nd St,R
27159,Broadway,W 161st St,R
27160,Broadway,Grocery,R
27161,Broadway,W 161st St,R
27170,Broadway,W 160th St,R
27171,Broadway,W 160th St,R
27175,Broadway,W 159th St,
27176,Broadway,W 159th St,R
27177,Broadway,W 159th St,R
27184,Broadway,W 158th St,R
27185,Broadway,W 158th St,R
27190,Broadway,W 157th St,R
27191,Broadway,W 157th St,R
27192,Broadway,W 157th St,R
27200,Broadway,W 156th St,R
27201,Broadway,W 156th St,R
27247,Broadway,W 44th St,L
27255,144th Street,W 44th St,R
27352,Broadway,W 47th St,L
27372,Broadway,W 48th St,L
27422,Madison Avenue,E 36th St,L
27424,SixthAvenue,W 39th St,L
27427,SixthAvenue,W 22nd St,L
27430,SixthAvenue,W 42nd St,
27448,125th Street,Old Broadway,R
27472,Amsterdam Avenue,W 125th St,R
27518,Orchard Street,Allen St,R
27520,Allen Street,Rivington St,R
27522,York Avenue,E 88th St,L
27527,York Avenue,E 87th St,L
27531,York Avenue,E 89th St,R
27533,York Avenue,E 88th St,R
27538,Maiden Lane,Liberty St,L
27574,Seventh Avenue,Morton St,R
27600,Carmine Street,Bedford St,R
27612,Bedford Street,Morton St,R
27620,Bedford Street,Downing St,L
27626,Houston Street,Bedford St,R
27627,Houston Street,Bedford St,R
27628,Houston Street,Bedford St,R
27629,Houston Street,Bedford St,R
27630,Bedford Street,Downing St,L
27674,Amsterdam Avenue,W 123rd St,L
27685,Broadway,W 121st St,R
27691,Amsterdam Avenue,W 123rd St,L
27696,Amsterdam Avenue,W 122nd St,L
27698,Amsterdam Avenue,W 122nd St,L
27701,Amsterdam Avenue,W 121st St,L
27702,Amsterdam Avenue,W 121st St,L
27705,Amsterdam Avenue,W 114th St,L
27706,Amsterdam Avenue,W 114th St,L
27709,Amsterdam Avenue,W 111th St,L
27713,Amsterdam Avenue,W 110th St,L
27716,Amsterdam Avenue,W 121st St,R
27720,Amsterdam Avenue,W 120th St,R
27721,Amsterdam Avenue,W 120th St,R
27726,Amsterdam Avenue,W 119th St,R
27728,Amsterdam Avenue,W 118th St,R
27735,Broadway,Cross Bronx Expy,L
27736,Broadway,W 178th St,L
27738,Broadway,W 177th St,L
27739,Broadway,W 177th St,L
27740,Broadway,W 177th St,L
27742,Broadway,W 176th St,L
27743,Broadway,W 178th St,R
27745,Broadway,W 177th St,R
27746,St Nicholas Avenue,Cross Bronx Expy,L
27747,St Nicholas Avenue,Cross Bronx Expy,L
27751,St Nicholas Avenue,W 177th St,L
27752,St Nicholas Avenue,Cross Bronx Expy,R
27753,St Nicholas Avenue,Cross Bronx Expy,R
27754,St Nicholas Avenue,W 178th St,R
27757,St Nicholas Avenue,W 177th St,R
27760,St Nicholas Avenue,W 176th St,L
27761,St Nicholas Avenue,W 177th St,R
27764,St Nicholas Avenue,W 176th St,R
27778,Lexington Avenue,E 103rd St,L
27779,Lexington Avenue,E 103rd St,
27780,Lexington Avenue,E 103rd St,L
27784,Lexington Avenue,E 102nd St,L
27790,Lexington Avenue,E 101st St,L
27795,Lexington Avenue,E 100th St,L
27801,Lexington Avenue,E 105th St,R
27802,Lexington Avenue,E 105th St,R
27810,Lexington Avenue,E 104th St,R
27811,Lexington Avenue,E 104th St,R
27816,Lexington Avenue,E 103rd St,R
27817,Lexington Avenue,E 103rd St,R
27825,Lexington Avenue,E 102nd St,R
27828,Lexington Avenue,E 101st St,R
27829,Lexington Avenue,E 101st St,R
27839,Lexington Avenue,E 100th St,R
27914,Eighth Avenue,W 41st St,R
27930,Tenth Avenue,,
27931,Tenth Avenue,,
27934,Amsterdam Avenue,W 85th St,R
27935,Amsterdam Avenue,W 82nd St,R
27936,Broadway,W 98th St,L
27938,Hudson Street,Franklin St,R
27941,Wall Street,Front St,L
27942,Eighth Avenue,W 40th St,L
27950,Tenth Avenue,W 49th St,R
27952,Wall Street,Beaver St,
28023,17th Street,Restaurant,L
28080,Broadway,W 178th St,L
28091,Broadway,W 177th St,L
28094,Broadway,W 177th St,R
28099,Broadway,W 176th St,R
28101,Broadway,W 176th St,L
28103,Broadway,Cross Bronx Expy,L
28105,24th Street,,R
28114,Avenue A,E 2nd St,L
28116,Avenue A,E 5th St,R
28125,19th Street,E 18th St,
28127,19th Street,E 18th St,L
28128,19th Street,E 18th St,L
28129,19th Street,E 18th St,L
28130,19th Street,E 18th St,L
28131,19th Street,E 18th St,R
28133,West Street,Liberty St,R
28134,Broadway,E Houston St,R
28180,West Broadway,,R
28181,West Broadway,,R
28182,West Broadway,,R
28183,West Broadway,,R
28184,West Broadway,,R
28185,West Broadway,,R
28186,West Broadway,,R
28187,West Broadway,,
28194,Mac Dougal Street,W 3rd St,L
28201,Mac Dougal Street,Minetta Ln,L
28202,Mac Dougal Street,Minetta Ln,L
28259,Sullivan Street,W 3rd St,L
28313,14th Street,,R
28332,First Avenue,E 70th St,R
28345,First Avenue,E 73rd St,R
28346,First Avenue,E 73rd St,R
28353,First Avenue,E 74th St,R
28354,First Avenue,E 74th St,R
28362,First Avenue,E 75th St,R
28363,First Avenue,E 75th St,R
28367,First Avenue,E 76th St,R
28368,First Avenue,E 76th St,R
28375,First Avenue,E 77th St,R
28376,First Avenue,E 77th St,R
28399,First Avenue,E 80th St,R
28400,First Avenue,E 68th St,L
28407,First Avenue,E 69th St,
28408,First Avenue,E 69th St,L
28409,First Avenue,E 69th St,L
28410,First Avenue,E 69th St,L
28417,First Avenue,E 70th St,L
28422,First Avenue,E 71st St,L
28434,First Avenue,E 74th St,L
28435,First Avenue,E 74th St,L
28443,First Avenue,E 75th St,L
28444,First Avenue,E 75th St,L
28447,First Avenue,E 76th St,
28448,First Avenue,E 76th St,L
28452,First Avenue,E 77th St,L
28453,First Avenue,E 77th St,L
28454,First Avenue,E 77th St,L
28461,First Avenue,E 78th St,L
28462,First Avenue,E 78th St,L
28463,First Avenue,E 78th St,L
28464,First Avenue,E 78th St,L
28469,First Avenue,E 80th St,
28472,First Avenue,E 81st St,L
28476,First Avenue,E 62nd St,
28480,Lexington Avenue,E 73rd St,R
28481,Lexington Avenue,E 73rd St,R
28490,Lexington Avenue,E 74th St,R
28491,Lexington Avenue,E 74th St,R
28492,Lexington Avenue,E 74th St,R
